gene_id,location,location_encoded,split
YML105C,Cytoplasm,0,train
YOL103W,Membrane_Secretory,1,train
YGL143C,Mitochondria,2,train
YGR220C,Mitochondria,2,train
YAL018C,Membrane_Secretory,1,train
YAL022C,Membrane_Secretory,1,train
YIL155C,Mitochondria,2,train
YDR300C,Cytoplasm,0,test
YPR058W,Mitochondria,2,train
YLR205C,Membrane_Secretory,1,train
YKL119C,Membrane_Secretory,1,train
YNR041C,Mitochondria,2,train
YGR286C,Mitochondria,2,train
YNL315C,Mitochondria,2,train
YLR172C,Cytoplasm,0,train
YNL268W,Membrane_Secretory,1,test
YPL121C,Nucleus,3,train
YLR067C,Mitochondria,2,train
YJL201W,Cytoplasm,0,train
YMR023C,Mitochondria,2,train
YOR190W,Membrane_Secretory,1,train
YEL050C,Mitochondria,2,train
YEL048C,Other,4,train
YEL038W,Nucleus,3,train
YER163C,Nucleus,3,train
YEL011W,Cytoplasm,0,train
YBL013W,Mitochondria,2,test
YBL014C,Nucleus,3,test
YJR144W,Other,4,train
YBL010C,Other,4,train
YGL255W,Membrane_Secretory,1,train
YGL254W,Nucleus,3,train
YOR185C,Nucleus,3,test
YDL210W,Membrane_Secretory,1,train
YMR133W,Nucleus,3,test
YMR302C,Mitochondria,2,train
YOR196C,Mitochondria,2,test
YHR147C,Mitochondria,2,train
YNR002C,Membrane_Secretory,1,train
YBL005W,Nucleus,3,train
YPL270W,Mitochondria,2,train
YGR006W,Nucleus,3,train
YGR007W,Nucleus,3,train
YKR061W,Membrane_Secretory,1,train
YOR010C,Membrane_Secretory,1,train
YBL080C,Mitochondria,2,train
YOR219C,Membrane_Secretory,1,train
YNL076W,Nucleus,3,test
YDR461W,Membrane_Secretory,1,train
YNL145W,Membrane_Secretory,1,test
YBL057C,Cytoplasm,0,train
YKL186C,Nucleus,3,train
YKL179C,Membrane_Secretory,1,train
YKL175W,Membrane_Secretory,1,train
YKL100C,Membrane_Secretory,1,train
YKL110C,Nucleus,3,train
YDR087C,Nucleus,3,train
YBL069W,Membrane_Secretory,1,test
YKL065C,Membrane_Secretory,1,train
YKL061W,Membrane_Secretory,1,test
YKL055C,Mitochondria,2,train
YKL170W,Mitochondria,2,train
YKL132C,Mitochondria,2,test
YKL168C,Cytoplasm,0,train
YKL029C,Mitochondria,2,test
YKR064W,Nucleus,3,train
YKL174C,Membrane_Secretory,1,train
YKL214C,Nucleus,3,train
YKL207W,Membrane_Secretory,1,train
YKL206C,Cytoplasm,0,train
YKL160W,Nucleus,3,train
YKL151C,Cytoplasm,0,train
YKL146W,Membrane_Secretory,1,train
YKL137W,Mitochondria,2,test
YKL128C,Nucleus,3,test
YKL125W,Nucleus,3,test
YKL043W,Nucleus,3,test
YKL033W,Nucleus,3,test
YKL027W,Mitochondria,2,train
YKL005C,Nucleus,3,train
YKR013W,Membrane_Secretory,1,test
YKR046C,Membrane_Secretory,1,train
YKR060W,Nucleus,3,test
YKR062W,Nucleus,3,train
YKR065C,Mitochondria,2,train
YKR079C,Nucleus,3,train
YKR088C,Membrane_Secretory,1,test
YKR091W,Cytoplasm,0,train
YKR096W,Nucleus,3,train
YKR100C,Membrane_Secretory,1,train
YKR106W,Membrane_Secretory,1,train
YMR294W,Cytoplasm,0,train
YDR237W,Mitochondria,2,test
YDL202W,Mitochondria,2,train
YLR312W-A,Mitochondria,2,test
YBR282W,Mitochondria,2,test
YDR462W,Mitochondria,2,train
YBR268W,Mitochondria,2,train
YML009C,Mitochondria,2,test
YPL173W,Mitochondria,2,test
YNR033W,Cytoplasm,0,test
YCL026C-A,Nucleus,3,train
YCR073W-A,Cytoplasm,0,train
YCR087C-A,Nucleus,3,train
YBR286W,Membrane_Secretory,1,train
YBL038W,Mitochondria,2,train
YBL037W,Membrane_Secretory,1,train
YBR024W,Mitochondria,2,train
YBR066C,Nucleus,3,train
YBR132C,Membrane_Secretory,1,train
YBR145W,Cytoplasm,0,train
YBR150C,Nucleus,3,train
YBR146W,Mitochondria,2,train
YBR186W,Nucleus,3,train
YBR199W,Membrane_Secretory,1,test
YBR233W,Nucleus,3,train
YBR291C,Mitochondria,2,test
YBL107C,Mitochondria,2,train
YBL104C,Membrane_Secretory,1,train
YBL102W,Membrane_Secretory,1,test
YBL090W,Mitochondria,2,train
YBL082C,Membrane_Secretory,1,test
YBL042C,Membrane_Secretory,1,train
YBL025W,Nucleus,3,train
YBL020W,Membrane_Secretory,1,train
YBL006C,Nucleus,3,train
YBR025C,Cytoplasm,0,train
YBR030W,Nucleus,3,train
YBR040W,Membrane_Secretory,1,train
YBR042C,Membrane_Secretory,1,train
YBR094W,Cytoplasm,0,test
YBR137W,Cytoplasm,0,train
YBR141C,Nucleus,3,train
YBR162C,Membrane_Secretory,1,train
YBR214W,Cytoplasm,0,train
YBR216C,Cytoplasm,0,train
YBR258C,Nucleus,3,train
YBR271W,Cytoplasm,0,train
YBR273C,Membrane_Secretory,1,test
YBR294W,Membrane_Secretory,1,train
YNL160W,Membrane_Secretory,1,test
YER099C,Cytoplasm,0,train
YMR217W,Cytoplasm,0,train
YHR178W,Nucleus,3,train
YHR011W,Mitochondria,2,train
YHL047C,Membrane_Secretory,1,train
YHL044W,Membrane_Secretory,1,test
YHL039W,Cytoplasm,0,train
YHL035C,Membrane_Secretory,1,train
YHL010C,Cytoplasm,0,train
YHL009C,Nucleus,3,train
YHL006C,Nucleus,3,test
YHR003C,Mitochondria,2,train
YHR015W,Cytoplasm,0,train
YHR035W,Nucleus,3,train
YHR040W,Nucleus,3,train
YHR049W,Nucleus,3,train
YHR059W,Mitochondria,2,train
YHR077C,Cytoplasm,0,train
YHR100C,Mitochondria,2,train
YHR101C,Membrane_Secretory,1,train
YHR106W,Mitochondria,2,train
YHR109W,Cytoplasm,0,train
YHR116W,Mitochondria,2,train
YHR133C,Membrane_Secretory,1,test
YHR163W,Nucleus,3,test
YHR168W,Mitochondria,2,train
YHR175W,Membrane_Secretory,1,train
YHR184W,Other,4,train
YHR189W,Mitochondria,2,test
YHR191C,Nucleus,3,train
YHR194W,Mitochondria,2,test
YHR209W,Cytoplasm,0,train
YDR464W,Nucleus,3,train
YOR037W,Mitochondria,2,test
YDL045C,Nucleus,3,train
YNL003C,Mitochondria,2,train
YDR078C,Nucleus,3,train
YDR084C,Membrane_Secretory,1,train
YDR089W,Membrane_Secretory,1,test
YGR061C,Cytoplasm,0,train
YDR321W,Cytoplasm,0,train
YDL198C,Mitochondria,2,test
YER096W,Cytoplasm,0,train
YIL142W,Cytoplasm,0,test
YJL014W,Cytoplasm,0,train
YDR188W,Cytoplasm,0,train
YLR090W,Mitochondria,2,train
YML129C,Mitochondria,2,train
YER001W,Membrane_Secretory,1,train
YJL198W,Membrane_Secretory,1,train
YJL192C,Membrane_Secretory,1,train
YAR028W,Membrane_Secretory,1,train
YJL102W,Mitochondria,2,train
YFR023W,Nucleus,3,test
YAL067C,Membrane_Secretory,1,test
YAL063C,Membrane_Secretory,1,train
YAL061W,Nucleus,3,train
YAL031C,Cytoplasm,0,train
YAL028W,Membrane_Secretory,1,test
YEL069C,Membrane_Secretory,1,train
YDR536W,Membrane_Secretory,1,train
YPR186C,Nucleus,3,test
YGL189C,Cytoplasm,0,train
YEL006W,Mitochondria,2,train
YER184C,Nucleus,3,train
YER045C,Nucleus,3,train
YEL065W,Membrane_Secretory,1,train
YEL029C,Nucleus,3,train
YEL020C,Cytoplasm,0,train
YEL004W,Membrane_Secretory,1,train
YER002W,Nucleus,3,train
YER014W,Mitochondria,2,test
YER024W,Cytoplasm,0,test
YER030W,Nucleus,3,train
YER032W,Cytoplasm,0,train
YER038C,Nucleus,3,train
YER044C,Membrane_Secretory,1,test
YER046W,Cytoplasm,0,train
YER053C,Mitochondria,2,train
YER059W,Nucleus,3,train
YER067W,Membrane_Secretory,1,test
YER071C,Cytoplasm,0,train
YER113C,Membrane_Secretory,1,test
YER119C,Membrane_Secretory,1,train
YER124C,Cytoplasm,0,train
YER127W,Nucleus,3,train
YER128W,Membrane_Secretory,1,test
YER140W,Mitochondria,2,train
YER145C,Membrane_Secretory,1,train
YER150W,Membrane_Secretory,1,train
YNL200C,Mitochondria,2,test
YNL194C,Membrane_Secretory,1,train
YIL051C,Mitochondria,2,test
YMR134W,Membrane_Secretory,1,test
YMR142C,Cytoplasm,0,train
YMR145C,Mitochondria,2,train
YGR121C,Membrane_Secretory,1,train
YJL093C,Membrane_Secretory,1,train
YNL111C,Membrane_Secretory,1,train
YPR073C,Cytoplasm,0,train
YPL227C,Membrane_Secretory,1,train
YOR067C,Membrane_Secretory,1,train
YJL068C,Cytoplasm,0,test
YJL065C,Nucleus,3,train
YJR064W,Cytoplasm,0,train
YIL169C,Membrane_Secretory,1,train
YIL157C,Mitochondria,2,train
YIL145C,Nucleus,3,train
YIL120W,Membrane_Secretory,1,train
YIL114C,Mitochondria,2,train
YIL110W,Nucleus,3,train
YIL104C,Nucleus,3,train
YIL098C,Mitochondria,2,train
YIL096C,Nucleus,3,train
YIL090W,Membrane_Secretory,1,train
YIL085C,Membrane_Secretory,1,train
YIL064W,Cytoplasm,0,test
YIL063C,Nucleus,3,train
YIL062C,Other,4,test
YIL056W,Nucleus,3,train
YIL049W,Membrane_Secretory,1,train
YIL047C,Membrane_Secretory,1,train
YIL044C,Membrane_Secretory,1,train
YIL040W,Nucleus,3,test
YIL039W,Membrane_Secretory,1,train
YIL014W,Membrane_Secretory,1,test
YIL013C,Membrane_Secretory,1,train
YIL011W,Membrane_Secretory,1,train
YIR009W,Nucleus,3,train
YIR018W,Nucleus,3,test
YIR024C,Mitochondria,2,train
YIR035C,Cytoplasm,0,test
YIR038C,Membrane_Secretory,1,train
YIR039C,Membrane_Secretory,1,train
YJL096W,Mitochondria,2,test
YJL219W,Membrane_Secretory,1,train
YJL214W,Membrane_Secretory,1,train
YJL212C,Membrane_Secretory,1,test
YDR488C,Cytoplasm,0,train
YDR034C,Nucleus,3,train
YEL017C-A,Membrane_Secretory,1,test
YJR036C,Nucleus,3,train
YDR182W,Membrane_Secretory,1,train
YLR388W,Cytoplasm,0,train
YDL061C,Cytoplasm,0,train
YJL004C,Membrane_Secretory,1,train
YLR459W,Membrane_Secretory,1,train
YGR105W,Membrane_Secretory,1,test
YNL062C,Nucleus,3,train
YDR046C,Membrane_Secretory,1,train
YPL177C,Nucleus,3,train
YPL266W,Nucleus,3,test
YOL110W,Membrane_Secretory,1,train
YPL092W,Membrane_Secretory,1,train
YGR194C,Cytoplasm,0,test
YNL318C,Membrane_Secretory,1,test
YNL313C,Nucleus,3,test
YNL311C,Cytoplasm,0,test
YNL306W,Mitochondria,2,train
YLR139C,Mitochondria,2,train
YGR199W,Membrane_Secretory,1,train
YGR203W,Nucleus,3,train
YGR205W,Nucleus,3,train
YJL110C,Nucleus,3,train
YJL103C,Nucleus,3,train
YFL054C,Membrane_Secretory,1,test
YFL052W,Nucleus,3,test
YFL050C,Membrane_Secretory,1,train
YFL049W,Nucleus,3,train
YFL042C,Membrane_Secretory,1,train
YFL028C,Nucleus,3,train
YFL021W,Nucleus,3,train
YFL011W,Membrane_Secretory,1,train
YFL010C,Nucleus,3,train
YFR005C,Nucleus,3,train
YFR013W,Nucleus,3,test
YFR017C,Cytoplasm,0,test
YFR029W,Membrane_Secretory,1,train
YFR042W,Membrane_Secretory,1,test
YFR047C,Nucleus,3,train
YLR098C,Nucleus,3,test
YJL042W,Cytoplasm,0,test
YPL241C,Cytoplasm,0,test
YGR197C,Membrane_Secretory,1,train
YJL089W,Nucleus,3,train
YJL117W,Membrane_Secretory,1,train
YPL076W,Membrane_Secretory,1,train
YJL121C,Cytoplasm,0,test
YJR132W,Nucleus,3,train
YJR127C,Nucleus,3,train
YJL186W,Other,4,train
YJL171C,Membrane_Secretory,1,train
YJL123C,Cytoplasm,0,test
YJL122W,Nucleus,3,test
YJL082W,Nucleus,3,train
YJL059W,Membrane_Secretory,1,train
YJL054W,Mitochondria,2,train
YJL045W,Mitochondria,2,train
YJL038C,Membrane_Secretory,1,train
YJL037W,Membrane_Secretory,1,train
YJL008C,Cytoplasm,0,train
YJR013W,Membrane_Secretory,1,train
YJR014W,Cytoplasm,0,train
YJR024C,Cytoplasm,0,train
YJR067C,Nucleus,3,train
YJR074W,Nucleus,3,train
YJR097W,Nucleus,3,test
YJR101W,Mitochondria,2,train
YJR110W,Cytoplasm,0,train
YJR122W,Mitochondria,2,train
YJR126C,Membrane_Secretory,1,train
YJR136C,Nucleus,3,test
YJR151C,Membrane_Secretory,1,test
YJR158W,Membrane_Secretory,1,test
YMR170C,Cytoplasm,0,train
YOR337W,Nucleus,3,test
YDR019C,Mitochondria,2,train
YGR154C,Membrane_Secretory,1,train
YDL234C,Cytoplasm,0,train
YOL033W,Mitochondria,2,train
YPL097W,Mitochondria,2,test
YNL294C,Membrane_Secretory,1,train
YOR369C,Cytoplasm,0,test
YOR265W,Cytoplasm,0,test
YLR325C,Cytoplasm,0,train
YGR055W,Membrane_Secretory,1,test
YNR034W,Nucleus,3,train
YDR505C,Mitochondria,2,test
YNL101W,Membrane_Secretory,1,train
YNL099C,Cytoplasm,0,train
YNL067W,Cytoplasm,0,test
YOR328W,Membrane_Secretory,1,train
YOR035C,Cytoplasm,0,train
YML025C,Mitochondria,2,train
YDL093W,Membrane_Secretory,1,train
YGL128C,Nucleus,3,train
YDR111C,Nucleus,3,train
YDR261C,Membrane_Secretory,1,train
YGL209W,Nucleus,3,train
YGL257C,Membrane_Secretory,1,train
YGL247W,Nucleus,3,train
YGL236C,Mitochondria,2,train
YGL232W,Nucleus,3,train
YGL231C,Membrane_Secretory,1,train
YGL228W,Mitochondria,2,train
YGL222C,Cytoplasm,0,train
YGL197W,Cytoplasm,0,train
YGL184C,Nucleus,3,train
YGL164C,Nucleus,3,train
YGL161C,Membrane_Secretory,1,train
YGL157W,Nucleus,3,train
YGL139W,Membrane_Secretory,1,train
YGL136C,Mitochondria,2,train
YGL134W,Cytoplasm,0,train
YGL111W,Nucleus,3,train
YGL085W,Mitochondria,2,train
YGL079W,Membrane_Secretory,1,test
YGL063W,Mitochondria,2,train
YGL060W,Cytoplasm,0,train
YGL053W,Membrane_Secretory,1,train
YGL036W,Nucleus,3,train
YGL033W,Nucleus,3,test
YGL029W,Nucleus,3,test
YGL028C,Membrane_Secretory,1,train
YGL002W,Membrane_Secretory,1,train
YGR012W,Mitochondria,2,test
YGR023W,Membrane_Secretory,1,train
YGR033C,Mitochondria,2,train
YGR034W,Cytoplasm,0,train
YGR052W,Mitochondria,2,test
YGR062C,Mitochondria,2,train
YGR071C,Nucleus,3,test
YGR100W,Cytoplasm,0,train
YGR102C,Mitochondria,2,train
YGR112W,Mitochondria,2,train
YGR125W,Membrane_Secretory,1,train
YGR134W,Nucleus,3,train
YGR138C,Membrane_Secretory,1,train
YGR173W,Cytoplasm,0,train
YGR215W,Mitochondria,2,train
YGR216C,Membrane_Secretory,1,test
YGR244C,Mitochondria,2,train
YGR245C,Nucleus,3,test
YGR257C,Mitochondria,2,train
YGR277C,Nucleus,3,train
YGR284C,Membrane_Secretory,1,test
YPL265W,Membrane_Secretory,1,test
YNR055C,Membrane_Secretory,1,train
YPR138C,Membrane_Secretory,1,train
YMR270C,Nucleus,3,test
YPL010W,Membrane_Secretory,1,test
YNR019W,Membrane_Secretory,1,train
YNR072W,Membrane_Secretory,1,train
YNR009W,Nucleus,3,train
YNR027W,Nucleus,3,train
YNR030W,Membrane_Secretory,1,train
YNR037C,Mitochondria,2,test
YNR070W,Membrane_Secretory,1,train
YNL281W,Nucleus,3,train
YNL278W,Nucleus,3,train
YNL255C,Cytoplasm,0,train
YNL253W,Nucleus,3,train
YNL245C,Nucleus,3,train
YNL185C,Mitochondria,2,train
YNL177C,Mitochondria,2,train
YNL175C,Nucleus,3,train
YNL168C,Mitochondria,2,train
YNL149C,Nucleus,3,train
YNL122C,Mitochondria,2,train
YNL081C,Mitochondria,2,train
YNL080C,Membrane_Secretory,1,train
YNL063W,Mitochondria,2,test
YNL023C,Nucleus,3,train
YMR169C,Cytoplasm,0,train
YMR067C,Nucleus,3,train
YLR059C,Mitochondria,2,train
YFL034C-A,Cytoplasm,0,train
YJR135W-A,Mitochondria,2,train
YAR035W,Mitochondria,2,train
YOL077W-A,Mitochondria,2,train
YDR276C,Membrane_Secretory,1,train
YHR079C-A,Nucleus,3,train
YER007C-A,Cytoplasm,0,train
YGR075C,Nucleus,3,train
YKL106W,Mitochondria,2,test
YML104C,Cytoplasm,0,train
YEL053C,Cytoplasm,0,train
YKR006C,Mitochondria,2,train
YKR010C,Nucleus,3,train
YOR358W,Nucleus,3,train
YPL030W,Cytoplasm,0,test
YLR329W,Nucleus,3,train
YBR191W,Cytoplasm,0,train
YPL064C,Nucleus,3,train
YPL060W,Mitochondria,2,train
YPL083C,Nucleus,3,train
YPL070W,Cytoplasm,0,train
YPL103C,Mitochondria,2,train
YPL125W,Nucleus,3,train
YPL112C,Membrane_Secretory,1,train
YLR141W,Nucleus,3,test
YPL137C,Membrane_Secretory,1,train
YPL134C,Mitochondria,2,train
YPL032C,Cytoplasm,0,train
YMR101C,Membrane_Secretory,1,train
YDR041W,Mitochondria,2,train
YMR171C,Membrane_Secretory,1,train
YMR176W,Nucleus,3,train
YMR177W,Mitochondria,2,test
YMR180C,Nucleus,3,test
YMR188C,Mitochondria,2,train
YMR277W,Nucleus,3,train
YDR458C,Other,4,test
YDR459C,Membrane_Secretory,1,train
YDR470C,Mitochondria,2,train
YDR479C,Membrane_Secretory,1,train
YDR493W,Mitochondria,2,train
YDR494W,Mitochondria,2,train
YDR003W,Membrane_Secretory,1,test
YMR274C,Membrane_Secretory,1,test
YMR219W,Nucleus,3,train
YMR204C,Membrane_Secretory,1,train
YML034W,Other,4,train
YML023C,Nucleus,3,train
YML117W,Cytoplasm,0,train
YML107C,Nucleus,3,train
YDR147W,Cytoplasm,0,train
YDR163W,Nucleus,3,train
YMR163C,Membrane_Secretory,1,train
YMR166C,Mitochondria,2,train
YDR100W,Membrane_Secretory,1,train
YDR259C,Nucleus,3,train
YDR014W-A,Nucleus,3,train
YDR202C,Cytoplasm,0,train
YDR183W,Cytoplasm,0,train
YDR185C,Mitochondria,2,train
YDR421W,Nucleus,3,train
YDR451C,Nucleus,3,train
YDR391C,Nucleus,3,train
YDR393W,Mitochondria,2,test
YOR149C,Membrane_Secretory,1,train
YDR406W,Membrane_Secretory,1,train
YMR131C,Nucleus,3,train
YMR086W,Membrane_Secretory,1,train
YMR014W,Nucleus,3,train
YMR025W,Nucleus,3,test
YDR501W,Nucleus,3,test
YDR524C,Cytoplasm,0,test
YDR534C,Membrane_Secretory,1,train
YMR114C,Nucleus,3,test
YMR118C,Mitochondria,2,train
YML081W,Nucleus,3,train
YDR106W,Cytoplasm,0,train
YDR107C,Membrane_Secretory,1,train
YDR116C,Mitochondria,2,test
YML066C,Membrane_Secretory,1,train
YMR059W,Nucleus,3,train
YML048W,Membrane_Secretory,1,test
YMR069W,Nucleus,3,train
YIR028W,Membrane_Secretory,1,test
YMR322C,Cytoplasm,0,train
YDR229W,Membrane_Secretory,1,train
YMR299C,Cytoplasm,0,train
YMR306W,Mitochondria,2,train
YMR233W,Nucleus,3,train
YMR030W,Nucleus,3,test
YMR034C,Membrane_Secretory,1,train
YDR333C,Cytoplasm,0,train
YDR336W,Mitochondria,2,train
YDR341C,Cytoplasm,0,train
YDR348C,Membrane_Secretory,1,test
YDR288W,Nucleus,3,test
YDR273W,Other,4,train
YDR279W,Nucleus,3,train
YMR232W,Other,4,train
YLR199C,Cytoplasm,0,train
YLR201C,Mitochondria,2,train
YLR213C,Other,4,train
YLR218C,Mitochondria,2,train
YLR285W,Cytoplasm,0,train
YLR290C,Mitochondria,2,train
YLR361C,Cytoplasm,0,train
YLR364W,Cytoplasm,0,train
YLR221C,Nucleus,3,train
YLR237W,Membrane_Secretory,1,train
YLR238W,Membrane_Secretory,1,train
YLR239C,Mitochondria,2,train
YLR408C,Membrane_Secretory,1,train
YPR100W,Mitochondria,2,train
YPR101W,Nucleus,3,train
YPR109W,Membrane_Secretory,1,train
YPR116W,Mitochondria,2,train
YLR345W,Cytoplasm,0,train
YLR266C,Nucleus,3,train
YLR324W,Membrane_Secretory,1,train
YLR454W,Mitochondria,2,test
YLR453C,Nucleus,3,train
YLR164W,Mitochondria,2,train
YLR165C,Mitochondria,2,train
YLR187W,Membrane_Secretory,1,train
YDR349C,Membrane_Secretory,1,test
YDR358W,Other,4,train
YDR361C,Nucleus,3,train
YDR371W,Membrane_Secretory,1,train
YDR377W,Mitochondria,2,train
YLR426W,Mitochondria,2,train
YLR427W,Cytoplasm,0,train
YPR156C,Membrane_Secretory,1,train
YPR118W,Nucleus,3,train
YPR143W,Nucleus,3,test
YPR152C,Nucleus,3,train
YLR241W,Membrane_Secretory,1,train
YLR253W,Mitochondria,2,train
YLR254C,Nucleus,3,train
YDR314C,Nucleus,3,train
YDR315C,Nucleus,3,train
YDR316W,Mitochondria,2,train
YDR330W,Nucleus,3,train
YDR332W,Mitochondria,2,train
YLR307W,Other,4,train
YLR387C,Cytoplasm,0,test
YPR079W,Membrane_Secretory,1,train
YPR082C,Nucleus,3,train
YPR094W,Nucleus,3,test
YPR097W,Membrane_Secretory,1,train
YLR414C,Membrane_Secretory,1,train
YDL063C,Nucleus,3,train
YDL076C,Nucleus,3,test
YDL085W,Mitochondria,2,train
YDL112W,Cytoplasm,0,train
YDL119C,Mitochondria,2,train
YDL121C,Membrane_Secretory,1,train
YDL238C,Cytoplasm,0,test
YLL007C,Mitochondria,2,train
YLL034C,Nucleus,3,train
YLR019W,Membrane_Secretory,1,train
YLR035C,Nucleus,3,train
YLR073C,Membrane_Secretory,1,train
YOL008W,Mitochondria,2,train
YOL017W,Nucleus,3,train
YOL019W,Membrane_Secretory,1,train
YOL026C,Mitochondria,2,train
YOL048C,Membrane_Secretory,1,test
YOL073C,Membrane_Secretory,1,train
YOL080C,Nucleus,3,train
YOL130W,Membrane_Secretory,1,train
YOL132W,Membrane_Secretory,1,train
YOL158C,Membrane_Secretory,1,train
YOR011W,Membrane_Secretory,1,train
YOR051C,Nucleus,3,train
YOR060C,Nucleus,3,train
YOR071C,Membrane_Secretory,1,train
YOR179C,Nucleus,3,train
YOR192C,Membrane_Secretory,1,train
YOR193W,Membrane_Secretory,1,train
YOR205C,Mitochondria,2,test
YOR247W,Membrane_Secretory,1,train
YOR262W,Cytoplasm,0,train
YOR267C,Cytoplasm,0,train
YOR286W,Mitochondria,2,train
YOR293W,Cytoplasm,0,train
YOR353C,Cytoplasm,0,train
YOR356W,Mitochondria,2,train
YOR378W,Membrane_Secretory,1,train
YOR382W,Membrane_Secretory,1,train
YOR384W,Membrane_Secretory,1,train
YOR388C,Cytoplasm,0,test
YOR390W,Membrane_Secretory,1,train
YOR391C,Cytoplasm,0,train
YPL189W,Membrane_Secretory,1,test
YPL196W,Mitochondria,2,train
YPL199C,Cytoplasm,0,train
YPL208W,Nucleus,3,train
YPL219W,Nucleus,3,train
YPL224C,Mitochondria,2,test
YPL260W,Nucleus,3,test
YPL279C,Membrane_Secretory,1,train
YOR091W,Cytoplasm,0,train
YOR002W,Membrane_Secretory,1,test
YDL021W,Cytoplasm,0,train
YOR034C,Membrane_Secretory,1,train
YOL129W,Mitochondria,2,train
YDR056C,Membrane_Secretory,1,train
YOR271C,Mitochondria,2,test
YPR006C,Mitochondria,2,train
YLR051C,Nucleus,3,train
YDL089W,Nucleus,3,train
YOR079C,Membrane_Secretory,1,train
YDL036C,Mitochondria,2,train
YLR095C,Nucleus,3,train
YLR034C,Membrane_Secretory,1,train
YDR020C,Nucleus,3,train
YDR263C,Nucleus,3,test
YLR107W,Nucleus,3,train
YOR320C,Membrane_Secretory,1,train
YOR166C,Nucleus,3,train
YLR102C,Nucleus,3,test
YDL131W,Mitochondria,2,train
YOR164C,Cytoplasm,0,train
YPL230W,Nucleus,3,test
YLR066W,Membrane_Secretory,1,train
YDR312W,Nucleus,3,train
YDR162C,Cytoplasm,0,train
YDL004W,Mitochondria,2,train
YOR147W,Mitochondria,2,train
YOR162C,Nucleus,3,train
YOL089C,Nucleus,3,train
YDR018C,Membrane_Secretory,1,train
YOR279C,Nucleus,3,train
YPR040W,Nucleus,3,test
YOR022C,Mitochondria,2,train
YLR057W,Membrane_Secretory,1,test
YLR047C,Membrane_Secretory,1,train
YOL105C,Membrane_Secretory,1,train
YOR009W,Membrane_Secretory,1,train
YOR114W,Mitochondria,2,train
YOR154W,Membrane_Secretory,1,test
YPR020W,Mitochondria,2,train
YOR216C,Other,4,train
YLL055W,Membrane_Secretory,1,train
YPL246C,Membrane_Secretory,1,train
YOR227W,Cytoplasm,0,train
YOR221C,Mitochondria,2,train
YPR009W,Nucleus,3,train
YOR100C,Mitochondria,2,train
YOL060C,Membrane_Secretory,1,train
YLR092W,Membrane_Secretory,1,train
YDR032C,Membrane_Secretory,1,train
YLR154C,Nucleus,3,train
YDL146W,Cytoplasm,0,train
YLR118C,Nucleus,3,train
YDR384C,Membrane_Secretory,1,train
YDL098C,Nucleus,3,train
YLL003W,Other,4,train
YLL061W,Membrane_Secretory,1,test
YOR130C,Mitochondria,2,test
YDR066C,Nucleus,3,train
YOL076W,Cytoplasm,0,train
YOR032C,Nucleus,3,test
YDL018C,Membrane_Secretory,1,train
YOR084W,Other,4,train
YDL046W,Membrane_Secretory,1,train
YDR169C,Cytoplasm,0,train
YLL014W,Membrane_Secretory,1,test
YDL135C,Cytoplasm,0,train
YOL002C,Membrane_Secretory,1,test
YDR071C,Cytoplasm,0,train
YOR016C,Membrane_Secretory,1,test
YOR112W,Cytoplasm,0,train
YPL168W,Mitochondria,2,train
YPR021C,Mitochondria,2,train
YOR150W,Mitochondria,2,test
YDR383C,Nucleus,3,train
YOR315W,Nucleus,3,train
YPL244C,Membrane_Secretory,1,train
YLL062C,Cytoplasm,0,train
YMR113W,Cytoplasm,0,train
YDR411C,Membrane_Secretory,1,train
YMR185W,Cytoplasm,0,train
YPR008W,Nucleus,3,train
YIL156W-B,Mitochondria,2,train
YDR119W-A,Mitochondria,2,train
YGR271C-A,Nucleus,3,train
YDR379C-A,Mitochondria,2,train
YBR058C-A,Membrane_Secretory,1,train
YLR099W-A,Mitochondria,2,test
YLR367W,Cytoplasm,0,train
YHR199C-A,Nucleus,3,train
YJR005C-A,Nucleus,3,train
YER074W-A,Membrane_Secretory,1,train
YER048W-A,Mitochondria,2,train
YBL091C-A,Membrane_Secretory,1,test
YPR057W,Nucleus,3,train
YOR319W,Nucleus,3,train
YOR107W,Nucleus,3,train
YOR160W,Nucleus,3,train
YOR030W,Membrane_Secretory,1,train
YOL087C,Cytoplasm,0,train
YDR051C,Nucleus,3,train
YOR222W,Mitochondria,2,train
YOL088C,Membrane_Secretory,1,train
YOR324C,Membrane_Secretory,1,train
YDR014W,Nucleus,3,train
YLR065C,Membrane_Secretory,1,train
YOL101C,Membrane_Secretory,1,train
YHR132W-A,Nucleus,3,train
YDR261C-C,Cytoplasm,0,train
YER055C,Cytoplasm,0,train
YML024W,Cytoplasm,0,train
YHL038C,Mitochondria,2,train
Q0050,Mitochondria,2,train
Q0055,Mitochondria,2,train
YKL194C,Mitochondria,2,train
YJL209W,Mitochondria,2,train
YNR045W,Mitochondria,2,train
YDR522C,Membrane_Secretory,1,train
YMR257C,Mitochondria,2,train
YCR018C,Nucleus,3,test
YDL227C,Nucleus,3,train
YNL097C-B,Cytoplasm,0,train
YDR471W,Cytoplasm,0,test
YHR214C-C,Cytoplasm,0,train
YLR256W-A,Cytoplasm,0,train
YLR410W-A,Cytoplasm,0,test
YER039C,Membrane_Secretory,1,test
YML132W,Membrane_Secretory,1,train
